case;event;time;org:resource_Event;AMOUNT_REQ_Trace
7057;1;06.02.2012-14:22:22;15;0.12500125001250012
7057;1;06.02.2012-14:40:39;6;0.12500125001250012
7057;1;06.02.2012-14:55:08;6;0.12500125001250012
7057;1;11.02.2012-14:36:00;1;0.12500125001250012
7057;1;17.02.2012-14:52:35;1;0.12500125001250012
7057;1;22.02.2012-10:06:03;53;0.12500125001250012
7057;1;22.02.2012-15:50:08;19;0.12500125001250012
7057;1;23.02.2012-19:14:03;47;0.12500125001250012
7057;1;23.02.2012-19:51:57;32;0.12500125001250012
7057;1;25.02.2012-14:34:53;33;0.12500125001250012
7057;1;27.02.2012-09:31:45;45;0.12500125001250012
7057;1;01.03.2012-08:15:15;45;0.12500125001250012
7058;0;24.01.2012-10:51:15;27;0.4000040000400004
7058;0;24.01.2012-11:00:12;32;0.4000040000400004
7058;0;24.01.2012-16:29:33;7;0.4000040000400004
7058;0;24.01.2012-16:37:53;7;0.4000040000400004
7059;0;23.01.2012-18:38:18;13;0.07400074000740008
7059;1;24.01.2012-05:15:04;13;0.07400074000740008
7059;1;27.01.2012-10:44:18;38;0.07400074000740008
7059;2;02.02.2012-08:30:17;17;0.07400074000740008
7060;0;24.01.2012-09:25:39;27;0.15000150001500015
7060;0;24.01.2012-11:48:58;13;0.15000150001500015
7060;1;24.01.2012-11:49:42;13;0.15000150001500015
7060;1;24.01.2012-11:50:25;13;0.15000150001500015
7060;1;25.01.2012-20:00:34;0;0.15000150001500015
7060;1;01.02.2012-11:17:21;8;0.15000150001500015
7060;1;02.02.2012-18:58:03;15;0.15000150001500015
7060;1;07.02.2012-18:55:35;19;0.15000150001500015
7060;1;13.02.2012-11:20:28;9;0.15000150001500015
7060;1;13.02.2012-15:35:05;13;0.15000150001500015
7060;1;13.02.2012-15:36:15;13;0.15000150001500015
7060;1;14.02.2012-09:53:32;2;0.15000150001500015
7060;2;15.02.2012-10:58:53;21;0.15000150001500015
7060;4;15.02.2012-11:14:36;21;0.15000150001500015
7060;4;15.02.2012-11:17:09;21;0.15000150001500015
7061;0;23.01.2012-19:58:19;32;0.03000030000300003
7061;1;28.01.2012-15:56:16;13;0.03000030000300003
7061;1;30.01.2012-10:46:43;2;0.03000030000300003
7062;0;23.01.2012-18:58:57;8;0.05000050000500005
7062;1;23.01.2012-18:59:55;8;0.05000050000500005
7062;1;28.01.2012-15:45:32;13;0.05000050000500005
7062;1;30.01.2012-13:34:47;6;0.05000050000500005
7062;1;31.01.2012-18:09:26;0;0.05000050000500005
7062;1;31.01.2012-19:59:26;10;0.05000050000500005
7062;1;02.02.2012-10:41:27;25;0.05000050000500005
7062;1;02.02.2012-10:41:49;25;0.05000050000500005
7062;1;02.02.2012-12:24:50;38;0.05000050000500005
7062;2;08.02.2012-07:12:38;12;0.05000050000500005
7063;3;23.01.2012-19:14:37;19;0.07000070000700007
7064;0;24.01.2012-10:51:15;27;0.07000070000700007
7064;0;24.01.2012-11:02:56;32;0.07000070000700007
7064;0;24.01.2012-18:46:20;1;0.07000070000700007
7064;1;31.01.2012-11:46:11;42;0.07000070000700007
7064;1;01.02.2012-15:43:06;8;0.07000070000700007
7064;1;01.02.2012-15:43:52;8;0.07000070000700007
7064;1;01.02.2012-17:58:12;15;0.07000070000700007
7064;1;10.02.2012-11:27:09;28;0.07000070000700007
7064;1;14.02.2012-10:25:49;9;0.07000070000700007
7064;1;17.02.2012-15:46:01;1;0.07000070000700007
7064;1;22.02.2012-14:19:37;53;0.07000070000700007
7064;1;23.02.2012-15:07:52;55;0.07000070000700007
7064;1;23.02.2012-17:10:54;42;0.07000070000700007
7064;1;23.02.2012-17:11:49;42;0.07000070000700007
7064;1;03.03.2012-09:34:46;7;0.07000070000700007
7064;1;05.03.2012-11:23:04;58;0.07000070000700007
7064;1;06.03.2012-18:11:20;19;0.07000070000700007
7065;0;23.01.2012-19:16:51;8;0.08000080000800008
7065;1;26.01.2012-09:44:18;44;0.08000080000800008
7065;1;27.01.2012-11:22:10;40;0.08000080000800008
7065;1;30.01.2012-08:35:44;33;0.08000080000800008
7065;1;31.01.2012-07:11:25;12;0.08000080000800008
7065;2;31.01.2012-07:25:46;12;0.08000080000800008
7065;4;31.01.2012-08:52:00;25;0.08000080000800008
7065;4;31.01.2012-13:11:48;2;0.08000080000800008
7065;2;31.01.2012-14:34:14;12;0.08000080000800008
7065;4;31.01.2012-16:07:51;20;0.08000080000800008
7065;4;01.02.2012-08:17:55;8;0.08000080000800008
7065;2;01.02.2012-09:14:31;12;0.08000080000800008
7066;3;23.01.2012-19:17:32;19;0.015000150001500016
7067;3;23.01.2012-19:49:58;7;0.06000060000600006
7067;0;24.01.2012-10:09:06;32;0.06000060000600006
7067;0;24.01.2012-10:20:56;27;0.06000060000600006
7067;0;14.02.2012-17:03:06;47;0.06000060000600006
7067;0;23.02.2012-08:15:12;47;0.06000060000600006
7068;3;23.01.2012-19:54:42;3;0.025000250002500026
7068;0;24.01.2012-10:33:12;32;0.025000250002500026
7068;0;24.01.2012-15:45:44;35;0.025000250002500026
7069;3;23.01.2012-19:51:37;7;0.16000160001600017
7069;0;24.01.2012-10:51:15;27;0.16000160001600017
7069;0;24.01.2012-11:05:08;32;0.16000160001600017
7069;0;24.01.2012-18:48:37;7;0.16000160001600017
7069;1;31.01.2012-11:48:38;42;0.16000160001600017
7069;1;03.02.2012-09:10:59;28;0.16000160001600017
7069;1;07.02.2012-15:06:49;25;0.16000160001600017
7069;1;13.02.2012-10:33:17;9;0.16000160001600017
7069;1;13.02.2012-12:17:54;0;0.16000160001600017
7069;1;13.02.2012-13:34:18;0;0.16000160001600017
7069;1;17.02.2012-18:51:22;19;0.16000160001600017
7069;1;17.02.2012-18:52:48;19;0.16000160001600017
7069;1;17.02.2012-18:53:54;19;0.16000160001600017
7069;1;24.02.2012-10:10:24;31;0.16000160001600017
7069;2;27.02.2012-09:51:19;17;0.16000160001600017
7070;0;23.01.2012-19:48:23;7;0.25000250002500024
7070;1;24.01.2012-16:07:49;7;0.25000250002500024
7070;1;24.01.2012-16:09:00;7;0.25000250002500024
7070;1;25.01.2012-16:03:36;8;0.25000250002500024
7070;1;28.01.2012-15:46:01;13;0.25000250002500024
7070;1;30.01.2012-09:49:17;2;0.25000250002500024
7070;1;30.01.2012-09:50:12;2;0.25000250002500024
7070;2;02.02.2012-13:20:44;3;0.25000250002500024
7070;2;02.02.2012-13:25:12;3;0.25000250002500024
7070;4;02.02.2012-13:46:20;27;0.25000250002500024
7070;4;02.02.2012-17:03:19;10;0.25000250002500024
7070;4;02.02.2012-17:33:21;10;0.25000250002500024
7070;4;03.02.2012-09:10:16;44;0.25000250002500024
7070;4;03.02.2012-11:19:55;3;0.25000250002500024
7070;4;03.02.2012-12:14:39;28;0.25000250002500024
7070;4;04.02.2012-09:42:11;1;0.25000250002500024
7070;4;08.02.2012-13:15:14;26;0.25000250002500024
7070;4;10.02.2012-15:08:34;10;0.25000250002500024
7070;4;10.02.2012-19:54:32;10;0.25000250002500024
7071;0;24.01.2012-10:17:32;27;0.05000050000500005
7071;1;28.01.2012-15:01:09;5;0.05000050000500005
7071;1;31.01.2012-09:55:30;42;0.05000050000500005
7071;1;06.02.2012-10:47:53;38;0.05000050000500005
7071;2;09.02.2012-16:49:05;17;0.05000050000500005
7071;2;09.02.2012-17:08:44;17;0.05000050000500005
7071;4;09.02.2012-19:19:46;10;0.05000050000500005
7071;4;13.02.2012-09:04:01;16;0.05000050000500005
7071;2;13.02.2012-09:36:56;17;0.05000050000500005
7072;0;24.01.2012-10:38:22;32;0.1900019000190002
7072;0;24.01.2012-17:34:46;7;0.1900019000190002
7072;0;25.01.2012-12:43:55;28;0.1900019000190002
7072;0;26.01.2012-18:25:54;1;0.1900019000190002
7072;0;27.01.2012-19:48:20;9;0.1900019000190002
7072;0;28.01.2012-11:09:35;9;0.1900019000190002
7072;0;31.01.2012-10:03:30;27;0.1900019000190002
7072;0;31.01.2012-17:51:54;13;0.1900019000190002
7072;0;14.02.2012-17:09:09;47;0.1900019000190002
7072;0;23.02.2012-08:15:15;47;0.1900019000190002
7073;3;24.01.2012-08:03:25;27;0.05000050000500005
7074;0;24.01.2012-10:42:47;32;0.15000150001500015
7074;1;24.01.2012-10:52:19;32;0.15000150001500015
7074;1;31.01.2012-09:05:38;42;0.15000150001500015
7074;1;01.02.2012-11:34:10;38;0.15000150001500015
7074;2;01.02.2012-12:42:10;8;0.15000150001500015
7074;2;02.02.2012-13:07:15;1;0.15000150001500015
7074;2;02.02.2012-13:22:29;1;0.15000150001500015
7074;2;02.02.2012-13:46:29;3;0.15000150001500015
7074;2;02.02.2012-13:56:30;3;0.15000150001500015
7075;3;24.01.2012-08:05:53;27;0.1000010000100001
7075;0;24.01.2012-13:53:53;1;0.1000010000100001
7075;0;24.01.2012-14:24:05;1;0.1000010000100001
7075;1;24.01.2012-14:33:00;1;0.1000010000100001
7075;1;31.01.2012-09:52:49;42;0.1000010000100001
7075;1;01.02.2012-13:18:30;8;0.1000010000100001
7075;1;02.02.2012-16:35:27;15;0.1000010000100001
7075;1;06.02.2012-14:43:43;15;0.1000010000100001
7075;1;07.02.2012-13:39:36;44;0.1000010000100001
7075;1;13.02.2012-10:20:05;38;0.1000010000100001
7075;2;14.02.2012-15:48:20;3;0.1000010000100001
7076;0;24.01.2012-11:23:54;32;0.08000080000800008
7076;1;24.01.2012-15:58:27;27;0.08000080000800008
7076;1;31.01.2012-10:30:49;42;0.08000080000800008
7076;1;31.01.2012-11:17:33;2;0.08000080000800008
7076;2;31.01.2012-13:17:16;3;0.08000080000800008
7077;3;24.01.2012-08:07:50;27;0.25000250002500024
7077;0;24.01.2012-14:57:42;1;0.25000250002500024
7077;0;24.01.2012-15:00:21;1;0.25000250002500024
7077;0;24.01.2012-15:11:03;44;0.25000250002500024
7077;0;09.02.2012-09:24:45;14;0.25000250002500024
7077;0;14.02.2012-16:57:59;47;0.25000250002500024
7077;0;20.02.2012-12:00:11;56;0.25000250002500024
7077;0;23.02.2012-08:15:18;56;0.25000250002500024
7078;0;24.01.2012-11:53:54;27;0.3300033000330003
7078;0;24.01.2012-18:54:07;26;0.3300033000330003
7078;0;25.01.2012-08:57:23;20;0.3300033000330003
7078;1;27.01.2012-13:24:26;24;0.3300033000330003
7078;1;27.01.2012-13:27:40;24;0.3300033000330003
7078;1;02.02.2012-09:49:12;2;0.3300033000330003
7078;2;09.02.2012-08:30:29;12;0.3300033000330003
7078;2;09.02.2012-10:39:37;21;0.3300033000330003
7079;0;24.01.2012-13:14:32;27;0.25000250002500024
7079;0;24.01.2012-13:31:47;44;0.25000250002500024
7079;0;24.01.2012-17:39:59;7;0.25000250002500024
7079;0;25.01.2012-08:37:41;22;0.25000250002500024
7079;1;25.01.2012-08:40:40;22;0.25000250002500024
7079;1;01.02.2012-08:37:05;8;0.25000250002500024
7079;1;02.02.2012-18:00:40;15;0.25000250002500024
7079;1;20.02.2012-13:58:02;53;0.25000250002500024
7080;3;24.01.2012-08:16:23;27;0.05000050000500005
7080;3;24.01.2012-08:23:57;13;0.05000050000500005
7080;0;24.01.2012-15:11:04;35;0.05000050000500005
7080;1;24.01.2012-15:11:38;35;0.05000050000500005
7080;1;24.01.2012-15:12:19;35;0.05000050000500005
7080;1;31.01.2012-10:16:30;42;0.05000050000500005
7080;1;03.02.2012-10:31:59;31;0.05000050000500005
7080;2;09.02.2012-10:34:34;12;0.05000050000500005
7080;4;09.02.2012-16:26:21;6;0.05000050000500005
7080;4;10.02.2012-19:43:53;10;0.05000050000500005
7080;4;13.02.2012-15:59:20;16;0.05000050000500005
7080;2;14.02.2012-07:31:37;12;0.05000050000500005
7081;0;24.01.2012-13:22:11;44;0.15722157221572217
7081;1;31.01.2012-09:42:37;42;0.15722157221572217
7081;1;07.02.2012-09:14:35;44;0.15722157221572217
7081;1;07.02.2012-09:17:59;2;0.15722157221572217
7081;2;10.02.2012-11:42:58;17;0.15722157221572217
7082;0;24.01.2012-10:02:50;32;0.05000050000500005
7082;0;24.01.2012-15:14:42;47;0.05000050000500005
7082;0;24.01.2012-18:03:15;35;0.05000050000500005
7082;1;24.01.2012-18:10:59;35;0.05000050000500005
7082;1;31.01.2012-11:10:46;42;0.05000050000500005
7082;1;31.01.2012-17:42:57;0;0.05000050000500005
7082;1;07.02.2012-12:48:57;9;0.05000050000500005
7082;1;07.02.2012-17:45:15;9;0.05000050000500005
7082;1;07.02.2012-17:47:41;9;0.05000050000500005
7082;1;07.02.2012-17:49:17;9;0.05000050000500005
7082;1;15.02.2012-16:00:16;58;0.05000050000500005
7082;1;22.02.2012-11:01:24;53;0.05000050000500005
7082;1;22.02.2012-11:03:28;53;0.05000050000500005
7082;1;29.02.2012-13:32:20;56;0.05000050000500005
7082;1;02.03.2012-18:56:32;1;0.05000050000500005
7082;1;03.03.2012-11:40:40;33;0.05000050000500005
7082;1;03.03.2012-11:41:26;33;0.05000050000500005
7082;1;03.03.2012-11:41:45;33;0.05000050000500005
7082;1;13.03.2012-12:17:56;24;0.05000050000500005
7083;3;24.01.2012-08:11:31;27;0.4000040000400004
7084;3;24.01.2012-08:15:47;27;0.15000150001500015
7084;0;24.01.2012-13:59:22;44;0.15000150001500015
7084;0;24.01.2012-17:56:13;7;0.15000150001500015
7084;1;31.01.2012-11:10:01;42;0.15000150001500015
7084;1;01.02.2012-13:56:30;8;0.15000150001500015
7084;1;02.02.2012-16:46:16;15;0.15000150001500015
7084;1;07.02.2012-08:59:52;38;0.15000150001500015
7084;2;10.02.2012-11:11:39;17;0.15000150001500015
7085;3;24.01.2012-08:14:53;27;0.2100021000210002
7085;0;24.01.2012-10:07:51;32;0.2100021000210002
7085;0;24.01.2012-11:31:54;25;0.2100021000210002
7086;3;24.01.2012-08:17:39;27;0.2861228612286123
7086;0;24.01.2012-11:42:42;27;0.2861228612286123
7086;1;31.01.2012-09:12:54;42;0.2861228612286123
7086;1;01.02.2012-13:13:42;8;0.2861228612286123
7086;1;06.02.2012-09:33:51;2;0.2861228612286123
7086;2;09.02.2012-10:52:31;12;0.2861228612286123
7086;4;09.02.2012-16:37:46;6;0.2861228612286123
7087;3;24.01.2012-08:19:16;27;0.03000030000300003
7088;3;24.01.2012-08:22:41;27;0.1000010000100001
7089;0;24.01.2012-10:04:10;32;0.24000240002400025
7089;0;24.01.2012-12:30:12;20;0.24000240002400025
7089;0;24.01.2012-12:41:11;47;0.24000240002400025
7089;0;24.01.2012-12:51:43;47;0.24000240002400025
7089;0;24.01.2012-12:59:12;47;0.24000240002400025
7089;0;24.01.2012-13:03:00;47;0.24000240002400025
7089;0;24.01.2012-17:31:42;47;0.24000240002400025
7089;1;24.01.2012-17:32:12;47;0.24000240002400025
7089;1;28.01.2012-12:27:03;25;0.24000240002400025
7089;1;28.01.2012-12:27:39;25;0.24000240002400025
7089;1;03.02.2012-13:48:39;38;0.24000240002400025
7089;2;09.02.2012-09:31:13;21;0.24000240002400025
7089;2;09.02.2012-13:56:51;21;0.24000240002400025
7090;3;24.01.2012-08:33:18;27;0.2000020000200002
7090;3;24.01.2012-08:34:41;27;0.2000020000200002
7090;3;24.01.2012-10:51:15;27;0.2000020000200002
7090;3;24.01.2012-10:52:59;13;0.2000020000200002
7090;3;24.01.2012-11:51:57;13;0.2000020000200002
7090;0;24.01.2012-14:17:31;44;0.2000020000200002
7090;0;24.01.2012-14:49:41;20;0.2000020000200002
7090;1;31.01.2012-10:09:05;42;0.2000020000200002
7090;1;01.02.2012-13:21:38;8;0.2000020000200002
7090;1;03.02.2012-13:49:54;38;0.2000020000200002
7090;2;09.02.2012-08:25:47;4;0.2000020000200002
7091;0;24.01.2012-10:05:56;32;0.07000070000700007
7091;0;24.01.2012-10:22:15;18;0.07000070000700007
7091;1;24.01.2012-10:26:45;18;0.07000070000700007
7091;1;30.01.2012-16:36:22;5;0.07000070000700007
7091;1;31.01.2012-12:24:00;20;0.07000070000700007
7091;1;01.02.2012-15:40:37;38;0.07000070000700007
7091;2;06.02.2012-15:28:23;3;0.07000070000700007
7092;0;24.01.2012-08:12:36;3;0.1950019500195002
7092;1;24.01.2012-08:24:29;3;0.1950019500195002
7092;2;24.01.2012-08:29:45;3;0.1950019500195002
7093;3;24.01.2012-08:26:57;27;0.5000050000500005
7093;0;24.01.2012-15:47:44;44;0.5000050000500005
7093;0;24.01.2012-16:19:42;7;0.5000050000500005
7093;1;31.01.2012-10:36:00;42;0.5000050000500005
7093;1;31.01.2012-15:48:35;38;0.5000050000500005
7093;2;02.02.2012-10:19:37;50;0.5000050000500005
7093;2;02.02.2012-12:37:39;50;0.5000050000500005
7093;4;02.02.2012-13:50:55;27;0.5000050000500005
7093;4;02.02.2012-13:55:26;21;0.5000050000500005
7093;4;02.02.2012-17:02:42;15;0.5000050000500005
7093;4;03.02.2012-10:06:41;16;0.5000050000500005
7093;2;03.02.2012-12:12:52;50;0.5000050000500005
7093;2;03.02.2012-13:16:07;50;0.5000050000500005
7094;0;24.01.2012-08:26:02;18;0.15000150001500015
7094;1;30.01.2012-17:47:58;7;0.15000150001500015
7094;1;31.01.2012-10:02:06;42;0.15000150001500015
7094;1;31.01.2012-11:31:31;2;0.15000150001500015
7094;2;03.02.2012-13:11:35;50;0.15000150001500015
7094;4;03.02.2012-13:13:37;19;0.15000150001500015
7094;4;03.02.2012-13:44:53;19;0.15000150001500015
7094;4;03.02.2012-17:17:48;40;0.15000150001500015
7094;4;04.02.2012-11:05:21;1;0.15000150001500015
7094;4;04.02.2012-11:36:59;1;0.15000150001500015
7094;4;04.02.2012-13:31:03;1;0.15000150001500015
7094;4;06.02.2012-09:10:18;1;0.15000150001500015
7094;4;06.02.2012-18:42:51;15;0.15000150001500015
7094;4;07.02.2012-07:35:12;2;0.15000150001500015
7094;2;07.02.2012-08:59:12;50;0.15000150001500015
7095;0;24.01.2012-15:01:24;35;0.25000250002500024
7095;0;25.01.2012-09:08:51;13;0.25000250002500024
7095;1;25.01.2012-09:18:03;13;0.25000250002500024
7095;1;25.01.2012-09:27:48;13;0.25000250002500024
7095;1;25.01.2012-09:28:35;13;0.25000250002500024
7095;1;25.01.2012-09:46:37;13;0.25000250002500024
7095;1;25.01.2012-09:46:53;13;0.25000250002500024
7095;1;01.02.2012-09:01:06;8;0.25000250002500024
7095;1;02.02.2012-11:01:04;6;0.25000250002500024
7095;1;06.02.2012-14:15:36;15;0.25000250002500024
7095;1;09.02.2012-13:01:49;9;0.25000250002500024
7095;1;20.02.2012-14:53:06;53;0.25000250002500024
7095;1;22.02.2012-19:34:45;32;0.25000250002500024
7095;1;22.02.2012-19:35:06;32;0.25000250002500024
7095;1;25.02.2012-08:15:28;32;0.25000250002500024
7096;3;24.01.2012-08:26:03;13;0.04000040000400004
7097;0;24.01.2012-15:55:55;35;0.12500125001250012
7097;0;24.01.2012-17:17:56;0;0.12500125001250012
7097;0;25.01.2012-10:24:58;28;0.12500125001250012
7097;0;25.01.2012-12:37:14;28;0.12500125001250012
7097;0;26.01.2012-11:49:47;22;0.12500125001250012
7097;0;26.01.2012-19:05:42;1;0.12500125001250012
7097;0;26.01.2012-19:33:45;13;0.12500125001250012
7097;0;26.01.2012-19:50:02;1;0.12500125001250012
7097;0;28.01.2012-10:22:56;13;0.12500125001250012
7097;0;14.02.2012-17:04:34;47;0.12500125001250012
7097;0;24.02.2012-08:15:06;47;0.12500125001250012
7098;3;24.01.2012-09:00:13;13;0.15000150001500015
7098;0;24.01.2012-17:45:27;26;0.15000150001500015
7098;0;24.01.2012-18:41:55;0;0.15000150001500015
7098;0;24.01.2012-19:39:39;7;0.15000150001500015
7098;1;31.01.2012-09:28:47;27;0.15000150001500015
7098;1;31.01.2012-09:31:00;27;0.15000150001500015
7098;1;08.02.2012-08:51:32;28;0.15000150001500015
7098;1;13.02.2012-10:36:54;2;0.15000150001500015
7098;2;14.02.2012-09:54:22;4;0.15000150001500015
7098;2;14.02.2012-10:39:18;4;0.15000150001500015
7098;2;14.02.2012-11:11:59;4;0.15000150001500015
7098;4;14.02.2012-15:05:39;27;0.15000150001500015
7098;4;14.02.2012-15:28:04;25;0.15000150001500015
7098;4;14.02.2012-19:23:53;8;0.15000150001500015
7098;4;15.02.2012-09:17:37;22;0.15000150001500015
7098;4;15.02.2012-15:27:34;14;0.15000150001500015
7098;4;15.02.2012-19:53:29;14;0.15000150001500015
7098;4;16.02.2012-11:11:08;2;0.15000150001500015
7098;2;17.02.2012-08:15:59;4;0.15000150001500015
7099;3;24.01.2012-09:01:58;13;0.12000120001200013
7099;0;24.01.2012-15:17:26;35;0.12000120001200013
7099;0;24.01.2012-19:46:58;35;0.12000120001200013
7099;1;31.01.2012-16:56:34;0;0.12000120001200013
7099;1;31.01.2012-17:08:38;10;0.12000120001200013
7099;1;01.02.2012-12:58:02;16;0.12000120001200013
7099;2;07.02.2012-12:28:27;21;0.12000120001200013
7099;2;07.02.2012-15:08:34;21;0.12000120001200013
7100;3;24.01.2012-09:49:23;13;0.05000050000500005
7101;0;24.01.2012-09:39:08;12;0.06000060000600006
7101;1;24.01.2012-09:43:42;12;0.06000060000600006
7101;2;24.01.2012-10:20:51;12;0.06000060000600006
7101;4;24.01.2012-11:18:02;18;0.06000060000600006
7101;4;26.01.2012-18:22:31;18;0.06000060000600006
7101;4;26.01.2012-18:41:36;18;0.06000060000600006
7101;4;26.01.2012-18:44:33;18;0.06000060000600006
7101;4;27.01.2012-16:21:52;38;0.06000060000600006
7101;4;30.01.2012-17:07:58;19;0.06000060000600006
7101;4;31.01.2012-09:08:21;2;0.06000060000600006
7101;2;31.01.2012-11:05:58;12;0.06000060000600006
7101;4;31.01.2012-13:51:20;27;0.06000060000600006
7101;4;31.01.2012-14:59:36;27;0.06000060000600006
7101;4;31.01.2012-15:44:17;27;0.06000060000600006
7101;4;31.01.2012-16:33:44;7;0.06000060000600006
7101;2;01.02.2012-07:03:48;12;0.06000060000600006
7102;0;24.01.2012-09:43:10;32;0.1000010000100001
7102;1;24.01.2012-09:44:14;32;0.1000010000100001
7102;1;24.01.2012-09:47:13;32;0.1000010000100001
7102;1;24.01.2012-09:47:51;32;0.1000010000100001
7102;1;31.01.2012-08:40:06;42;0.1000010000100001
7102;1;31.01.2012-19:08:00;10;0.1000010000100001
7102;1;06.02.2012-09:32:51;2;0.1000010000100001
7102;2;09.02.2012-09:30:39;17;0.1000010000100001
7102;4;09.02.2012-11:58:47;37;0.1000010000100001
7102;4;09.02.2012-14:04:09;6;0.1000010000100001
7102;4;09.02.2012-14:25:15;24;0.1000010000100001
7102;4;09.02.2012-15:05:39;14;0.1000010000100001
7102;4;10.02.2012-14:37:20;31;0.1000010000100001
7102;2;13.02.2012-08:23:59;17;0.1000010000100001
7102;4;13.02.2012-08:24:34;17;0.1000010000100001
7102;4;13.02.2012-15:58:15;16;0.1000010000100001
7102;2;14.02.2012-07:26:20;17;0.1000010000100001
7102;2;14.02.2012-08:19:27;17;0.1000010000100001
7102;4;14.02.2012-08:20:47;17;0.1000010000100001
7102;2;14.02.2012-08:21:25;17;0.1000010000100001
7102;2;15.02.2012-15:29:06;17;0.1000010000100001
7102;2;21.02.2012-14:46:17;5;0.1000010000100001
7102;2;27.02.2012-12:54:26;4;0.1000010000100001
7102;2;13.03.2012-05:15:05;3;0.1000010000100001
7103;0;24.01.2012-17:19:59;1;0.04000040000400004
7103;0;25.01.2012-16:18:11;7;0.04000040000400004
7104;0;24.01.2012-17:12:33;0;0.25000250002500024
7104;0;24.01.2012-17:33:01;1;0.25000250002500024
7104;0;25.01.2012-10:32:26;27;0.25000250002500024
7104;0;25.01.2012-12:30:29;28;0.25000250002500024
7104;0;26.01.2012-11:50:12;22;0.25000250002500024
7104;0;26.01.2012-18:44:29;1;0.25000250002500024
7104;0;28.01.2012-10:42:24;10;0.25000250002500024
7104;0;31.01.2012-10:01:06;27;0.25000250002500024
7104;0;31.01.2012-19:38:31;13;0.25000250002500024
7104;0;02.02.2012-08:03:42;6;0.25000250002500024
7104;0;02.02.2012-19:43:40;7;0.25000250002500024
7104;0;13.02.2012-13:36:26;45;0.25000250002500024
7104;0;24.02.2012-08:07:38;42;0.25000250002500024
7104;0;24.02.2012-08:15:09;42;0.25000250002500024
7105;0;24.01.2012-17:20:19;0;0.05000050000500005
7106;3;24.01.2012-10:52:38;13;0.11225112251122511
7106;3;24.01.2012-10:52:46;13;0.11225112251122511
7106;3;24.01.2012-12:02:20;20;0.11225112251122511
7106;0;24.01.2012-17:23:02;0;0.11225112251122511
7106;0;25.01.2012-10:25:15;28;0.11225112251122511
7106;0;25.01.2012-10:40:35;22;0.11225112251122511
7106;0;25.01.2012-13:35:03;22;0.11225112251122511
7107;0;24.01.2012-10:53:12;32;0.15000150001500015
7107;1;31.01.2012-09:00:07;42;0.15000150001500015
