case;event;time;Owner First Name;Involved ST Function Div;Involved Org line 3
5671;0;03.05.2012-12:31:31;50;2;1
5671;0;03.05.2012-12:31:41;50;2;1
5671;5;03.05.2012-13:01:56;50;2;1
5671;2;04.05.2012-07:30:16;50;2;1
5671;4;11.05.2012-23:16:51;5;2;1
5672;0;03.05.2012-13:08:15;710;2;1
5672;0;03.05.2012-13:08:20;710;2;1
5672;9;03.05.2012-13:11:48;710;2;1
5673;0;03.05.2012-12:40:57;94;2;1
5673;0;03.05.2012-12:41:30;94;2;1
5673;2;03.05.2012-12:42:45;94;2;1
5673;4;10.05.2012-23:17:31;5;2;1
5674;0;03.05.2012-12:54:44;92;2;1
5674;0;03.05.2012-13:05:03;92;2;1
5674;9;03.05.2012-13:06:12;92;2;1
5675;0;03.05.2012-12:48:56;35;2;1
5675;0;03.05.2012-12:50:33;35;2;1
5675;9;03.05.2012-13:04:36;35;2;1
5676;0;03.05.2012-12:29:42;549;2;1
5676;0;03.05.2012-12:31:11;549;2;1
5676;9;03.05.2012-12:36:15;549;2;1
5677;0;03.05.2012-12:42:55;429;2;1
5677;0;03.05.2012-12:43:18;429;2;1
5677;2;03.05.2012-12:51:59;429;2;1
5677;4;10.05.2012-23:17:30;5;2;1
5678;0;03.05.2012-12:33:42;229;2;1
5678;0;03.05.2012-12:37:21;229;2;1
5678;9;03.05.2012-12:41:49;229;2;1
5679;0;03.05.2012-12:35:50;512;2;1
5679;0;03.05.2012-12:36:35;512;2;1
5679;9;03.05.2012-12:41:00;512;2;1
5680;0;03.05.2012-12:34:19;681;5;3
5680;0;03.05.2012-12:34:38;681;5;3
5680;7;03.05.2012-12:37:13;681;5;3
5680;1;03.05.2012-12:39:11;681;6;3
5680;1;03.05.2012-12:39:12;681;6;3
5680;0;04.05.2012-05:05:55;527;6;3
5680;1;04.05.2012-15:36:17;527;5;3
5680;0;05.05.2012-05:18:26;783;5;3
5680;2;05.05.2012-05:31:04;783;5;3
5680;4;05.05.2012-23:03:46;5;5;3
5681;0;03.05.2012-12:51:06;2;6;1
5681;0;03.05.2012-12:51:52;2;6;1
5681;3;03.05.2012-12:53:28;2;6;1
5681;0;03.05.2012-14:34:56;79;6;1
5681;7;03.05.2012-14:35:17;79;6;1
5681;3;03.05.2012-16:11:39;79;6;1
5681;0;03.05.2012-18:35:49;1107;6;1
5681;3;03.05.2012-18:35:59;1107;6;1
5681;0;03.05.2012-20:20:51;79;6;1
5681;2;03.05.2012-20:21:16;79;6;1
5681;4;10.05.2012-23:17:27;5;6;1
5682;0;03.05.2012-13:03:57;549;2;1
5682;0;03.05.2012-13:04:50;549;2;1
5682;3;03.05.2012-13:15:52;33;2;1
5682;5;04.05.2012-08:33:45;30;2;1
5682;2;08.05.2012-09:04:48;30;2;1
5683;0;03.05.2012-12:59:10;614;2;1
5683;0;03.05.2012-13:00:06;614;2;1
5683;1;03.05.2012-13:02:02;614;9;0
5683;1;04.05.2012-17:32:15;1190;4;1
5683;6;07.05.2012-13:42:29;765;4;1
5683;5;08.05.2012-09:32:57;724;4;1
5683;1;14.05.2012-16:25:52;697;4;1
5683;2;15.05.2012-08:17:11;724;4;1
5684;0;03.05.2012-13:05:18;667;2;1
5684;0;03.05.2012-13:05:42;667;2;1
5684;0;03.05.2012-13:11:41;667;2;1
5684;2;03.05.2012-13:14:40;667;2;1
5684;4;10.05.2012-23:17:24;5;2;1
5685;0;03.05.2012-13:38:17;681;5;3
5685;0;03.05.2012-13:38:58;681;5;3
5685;1;03.05.2012-13:53:07;681;6;3
5685;0;03.05.2012-16:09:19;442;6;3
5685;1;04.05.2012-15:31:06;442;5;3
5685;0;04.05.2012-15:41:38;681;5;3
5685;7;04.05.2012-15:48:21;681;5;3
5685;2;04.05.2012-15:48:25;681;5;3
5685;4;04.05.2012-23:04:10;5;5;3
5686;0;03.05.2012-13:16:21;2;6;1
5686;0;03.05.2012-13:18:00;2;6;1
5686;9;03.05.2012-13:18:21;2;6;1
5687;0;03.05.2012-13:04:23;702;2;1
5687;0;03.05.2012-13:06:29;702;2;1
5687;9;03.05.2012-13:07:13;702;2;1
5688;0;03.05.2012-13:09:39;512;2;1
5688;0;03.05.2012-13:22:40;512;2;1
5688;1;03.05.2012-13:28:27;512;4;1
5688;0;03.05.2012-14:14:14;283;4;1
5688;5;03.05.2012-14:25:12;283;4;1
5688;1;03.05.2012-14:56:25;283;4;1
5688;0;03.05.2012-14:57:52;218;4;1
5688;3;03.05.2012-15:02:36;218;4;1
5688;0;03.05.2012-15:05:15;667;4;1
5688;5;03.05.2012-15:05:42;667;4;1
5688;0;04.05.2012-07:15:01;667;4;1
5688;2;04.05.2012-07:38:15;667;4;1
5688;4;11.05.2012-23:16:47;5;4;1
5689;0;03.05.2012-12:24:12;575;2;1
5689;0;03.05.2012-12:24:30;575;2;1
5689;9;03.05.2012-12:29:17;575;2;1
5690;0;03.05.2012-12:29:52;730;2;1
5690;0;03.05.2012-12:30:54;730;2;1
5690;9;03.05.2012-12:35:46;730;2;1
5691;0;03.05.2012-12:49:33;746;2;1
5691;0;03.05.2012-12:51:54;746;2;1
5691;2;03.05.2012-13:17:08;746;2;1
5691;4;10.05.2012-23:17:27;5;2;1
5692;0;03.05.2012-13:10:54;48;2;1
5692;0;03.05.2012-13:12:16;48;2;1
5692;9;03.05.2012-13:36:14;48;2;1
5693;0;03.05.2012-12:36:02;304;2;1
5693;0;03.05.2012-12:36:25;304;2;1
5693;9;03.05.2012-12:46:27;304;2;1
5694;0;03.05.2012-12:54:14;867;5;0
5694;0;03.05.2012-12:54:22;867;5;0
5694;1;03.05.2012-13:01:39;867;5;0
5694;0;04.05.2012-08:03:44;74;5;0
5694;7;04.05.2012-08:03:49;74;5;0
5694;0;04.05.2012-08:27:09;74;5;0
5694;1;04.05.2012-08:36:38;74;5;0
5694;0;04.05.2012-08:43:14;39;5;0
5694;3;04.05.2012-08:43:23;39;5;0
5694;0;04.05.2012-10:59:34;867;5;0
5694;2;04.05.2012-13:39:12;867;5;0
5694;4;04.05.2012-23:04:17;5;5;0
5695;0;03.05.2012-13:09:38;419;2;1
5695;0;03.05.2012-13:10:59;419;2;1
5695;9;03.05.2012-13:15:51;419;2;1
5696;0;03.05.2012-13:01:13;29;2;1
5696;0;03.05.2012-13:08:29;29;2;1
5696;1;03.05.2012-13:08:34;29;2;1
5696;0;03.05.2012-13:16:14;85;2;1
5696;8;03.05.2012-13:23:38;85;2;1
5696;2;04.05.2012-08:41:37;85;2;1
5696;4;11.05.2012-23:16:48;5;2;1
5697;0;03.05.2012-13:27:26;419;2;1
5697;0;03.05.2012-13:31:55;419;2;1
5697;2;03.05.2012-13:57:59;419;2;1
5697;4;10.05.2012-23:17:14;5;2;1
5698;0;03.05.2012-13:16:14;304;2;1
5698;0;03.05.2012-13:16:24;304;2;1
5698;0;03.05.2012-13:34:16;304;2;1
5698;1;03.05.2012-13:38:47;304;9;0
5698;0;03.05.2012-15:19:07;865;9;0
5698;1;03.05.2012-15:23:47;865;2;1
5698;1;03.05.2012-15:23:48;865;2;1
5698;0;04.05.2012-09:56:43;304;2;1
5698;7;04.05.2012-09:58:28;304;2;1
5698;0;04.05.2012-10:11:49;304;2;1
5698;2;04.05.2012-10:12:02;304;2;1
5698;4;11.05.2012-23:16:46;5;2;1
5699;0;03.05.2012-13:27:40;39;5;0
5699;0;03.05.2012-13:27:46;39;5;0
5699;1;03.05.2012-13:31:44;39;5;0
5699;0;03.05.2012-17:18:13;146;5;0
5699;1;03.05.2012-18:08:42;146;6;17
5699;0;07.05.2012-14:18:12;423;6;17
5699;7;07.05.2012-15:06:49;423;6;17
5699;1;09.05.2012-14:49:05;423;5;0
5699;0;09.05.2012-21:04:21;146;5;0
5699;1;09.05.2012-21:05:51;146;5;0
5699;0;10.05.2012-04:34:13;39;5;0
5699;2;10.05.2012-04:34:30;39;5;0
5699;4;10.05.2012-04:34:32;39;5;0
5700;0;03.05.2012-12:54:36;16;2;1
5700;0;03.05.2012-12:54:54;16;2;1
5700;1;03.05.2012-12:55:58;16;2;1
5700;0;03.05.2012-13:18:54;727;2;1
5700;1;03.05.2012-13:19:42;727;2;1
5700;0;03.05.2012-13:46:01;174;2;1
5700;1;03.05.2012-13:46:39;174;2;1
5700;0;04.05.2012-08:33:24;360;2;1
5700;3;04.05.2012-08:33:30;360;2;1
5700;0;04.05.2012-08:38:25;727;2;1
5700;1;04.05.2012-08:39:18;727;6;5
5700;0;04.05.2012-10:15:41;247;6;5
5700;1;04.05.2012-10:16:49;247;2;1
5700;0;04.05.2012-11:43:59;360;2;1
5700;3;04.05.2012-11:44:04;360;2;1
5700;0;04.05.2012-12:04:04;727;2;1
5700;2;04.05.2012-12:05:42;727;2;1
5700;0;07.05.2012-09:40:26;727;2;1
5700;5;07.05.2012-09:41:43;727;2;1
5700;7;07.05.2012-10:48:59;727;2;1
5700;8;07.05.2012-11:02:58;727;2;1
5700;0;07.05.2012-14:07:42;727;2;1
5700;2;07.05.2012-14:12:39;727;2;1
5700;4;14.05.2012-23:20:26;5;2;1
5701;0;03.05.2012-12:55:05;105;2;1
5701;0;03.05.2012-12:55:30;105;2;1
5701;5;03.05.2012-12:59:37;105;2;1
5701;0;03.05.2012-13:12:13;105;2;1
5701;9;03.05.2012-13:37:31;105;2;1
5702;0;03.05.2012-12:41:07;174;2;1
5702;0;03.05.2012-12:44:19;174;2;1
5702;9;03.05.2012-12:45:07;174;2;1
5703;0;03.05.2012-12:37:19;520;2;1
5703;0;03.05.2012-12:39:15;520;2;1
5703;1;03.05.2012-12:39:28;520;2;1
5703;0;03.05.2012-12:58:49;13;2;1
5703;2;07.05.2012-17:38:09;13;2;1
5703;4;14.05.2012-23:20:27;5;2;1
5704;0;03.05.2012-12:40:58;520;2;1
5704;0;03.05.2012-12:44:35;520;2;1
5704;1;03.05.2012-12:44:43;520;2;1
5704;0;03.05.2012-13:04:50;294;2;1
5704;2;03.05.2012-16:26:54;294;2;1
5704;4;10.05.2012-23:17:31;5;2;1
5705;0;03.05.2012-12:47:13;520;2;1
5705;0;03.05.2012-12:51:59;520;2;1
5705;1;03.05.2012-12:52:51;520;2;1
5705;0;03.05.2012-15:03:09;129;2;1
5705;5;03.05.2012-15:03:16;129;2;1
5705;2;03.05.2012-15:57:45;129;2;1
5705;4;03.05.2012-23:03:01;5;2;1
5706;0;03.05.2012-13:03:09;174;2;1
5706;0;03.05.2012-13:04:16;174;2;1
5706;1;03.05.2012-13:41:23;174;4;1
5706;0;03.05.2012-13:47:51;419;4;1
5706;3;03.05.2012-13:48:00;419;4;1
5706;0;03.05.2012-13:56:30;666;4;1
5706;5;03.05.2012-13:58:22;666;4;1
5706;0;07.05.2012-07:38:54;841;4;1
5706;3;07.05.2012-07:39:40;841;4;1
5706;0;07.05.2012-07:40:22;449;4;1
5706;5;07.05.2012-07:41:01;449;4;1
5706;2;07.05.2012-09:20:52;449;4;1
5706;4;14.05.2012-23:20:26;5;4;1
5707;0;03.05.2012-12:46:29;186;2;1
5707;0;03.05.2012-12:46:46;186;2;1
5707;9;03.05.2012-14:09:19;186;2;1
5708;0;03.05.2012-13:00:57;16;2;1
5708;0;03.05.2012-13:04:52;16;2;1
5708;1;03.05.2012-13:09:18;16;4;1
5708;0;03.05.2012-13:10:03;283;4;1
5708;3;03.05.2012-13:10:08;283;4;1
5708;0;03.05.2012-13:12:56;774;4;1
5708;8;03.05.2012-13:15:41;774;4;1
5708;2;03.05.2012-14:02:31;774;4;1
5708;4;03.05.2012-23:02:58;5;4;1
5709;0;03.05.2012-13:23:29;27;5;0
5709;0;03.05.2012-13:23:47;27;5;0
5709;1;03.05.2012-13:30:36;27;5;0
5709;0;03.05.2012-13:31:42;174;5;0
5709;1;03.05.2012-13:36:19;174;5;0
5709;0;03.05.2012-13:41:56;27;5;0
5709;5;03.05.2012-13:43:46;27;5;0
5709;0;04.05.2012-08:55:43;27;5;0
5709;2;04.05.2012-08:56:23;27;5;0
5709;4;04.05.2012-08:56:27;27;5;0
5710;0;03.05.2012-13:04:32;538;2;1
5710;0;03.05.2012-13:08:29;538;2;1
5710;9;03.05.2012-13:08:55;538;2;1
5711;0;03.05.2012-13:13:06;538;2;1
5711;0;03.05.2012-13:13:21;538;2;1
5711;9;03.05.2012-13:18:19;538;2;1
5712;0;03.05.2012-13:56:31;537;2;1
5712;0;03.05.2012-13:57:36;537;2;1
5712;9;03.05.2012-14:13:38;537;2;1
5713;0;03.05.2012-13:41:08;538;2;1
5713;0;03.05.2012-13:43:29;538;2;1
5713;1;03.05.2012-13:52:55;538;4;1
5713;0;03.05.2012-14:13:12;1058;4;1
5713;1;03.05.2012-14:15:06;1058;6;5
5713;0;03.05.2012-14:18:47;875;6;5
5713;2;04.05.2012-09:57:26;871;6;5
5713;4;11.05.2012-23:16:42;5;6;5
5714;0;03.05.2012-13:33:10;413;2;1
5714;0;03.05.2012-13:33:18;413;2;1
5714;1;03.05.2012-13:43:45;413;4;3
5714;0;03.05.2012-14:02:27;530;4;3
5714;3;03.05.2012-14:02:49;530;4;3
5714;0;03.05.2012-14:16:55;371;4;3
5714;7;03.05.2012-14:17:16;371;4;3
5714;5;03.05.2012-14:30:18;371;4;3
5714;0;04.05.2012-15:43:32;371;4;3
5714;2;04.05.2012-15:58:44;371;4;3
5714;4;04.05.2012-23:04:11;5;4;3
5715;0;03.05.2012-12:41:00;698;6;6
5715;0;03.05.2012-12:41:05;698;6;6
5715;2;03.05.2012-12:41:08;698;6;6
5715;4;10.05.2012-23:17:31;5;6;6
5716;0;03.05.2012-12:38:10;774;2;1
5716;0;03.05.2012-12:38:59;774;2;1
5716;9;03.05.2012-12:48:51;774;2;1
5717;0;03.05.2012-12:34:36;182;9;0
5717;0;03.05.2012-12:36:42;182;9;0
5717;1;03.05.2012-12:37:02;182;13;1
5717;0;03.05.2012-13:31:36;403;13;1
5717;2;03.05.2012-13:38:24;403;13;1
5717;4;10.05.2012-23:17:33;5;13;1
5718;0;03.05.2012-13:37:46;174;2;1
5718;0;03.05.2012-13:38:00;174;2;1
5718;2;03.05.2012-13:44:45;174;2;1
5718;4;10.05.2012-23:17:09;5;2;1
5719;0;03.05.2012-12:57:12;774;2;1
5719;0;03.05.2012-12:57:44;774;2;1
5719;9;03.05.2012-13:28:52;774;2;1
5720;0;03.05.2012-12:47:48;70;2;1
5720;0;03.05.2012-12:54:11;70;2;1
5720;9;03.05.2012-12:55:23;70;2;1
5721;0;03.05.2012-12:48:35;698;6;6
5721;0;03.05.2012-12:48:45;698;6;6
5721;2;03.05.2012-12:50:25;698;6;6
5721;4;10.05.2012-23:17:27;5;6;6
5722;0;03.05.2012-13:09:58;531;2;1
5722;0;03.05.2012-13:10:54;531;2;1
5722;0;03.05.2012-13:19:28;531;2;1
5722;1;03.05.2012-13:19:52;531;2;1
5722;0;03.05.2012-13:38:51;613;2;1
5722;2;03.05.2012-20:55:07;613;2;1
5722;4;10.05.2012-23:17:23;5;2;1
5723;0;03.05.2012-13:43:05;390;2;1
5723;0;03.05.2012-13:43:55;390;2;1
5723;9;03.05.2012-13:49:59;390;2;1
5724;0;03.05.2012-13:11:58;80;2;1
5724;0;03.05.2012-13:15:14;80;2;1
5724;2;03.05.2012-13:17:03;80;2;1
5724;4;10.05.2012-23:17:21;5;2;1
5725;0;03.05.2012-13:32:46;698;6;6
5725;0;03.05.2012-13:32:51;698;6;6
5725;1;03.05.2012-13:32:56;698;7;0
5725;0;03.05.2012-15:42:00;129;7;0
5725;2;03.05.2012-15:45:55;129;7;0
5725;4;10.05.2012-23:17:10;5;7;0
5726;0;03.05.2012-13:35:31;1258;6;3
5726;0;03.05.2012-13:36:19;1258;6;3
5726;7;03.05.2012-13:38:50;1258;6;3
5726;5;03.05.2012-13:42:50;1258;6;3
5726;3;03.05.2012-14:08:35;1258;6;3
5726;0;04.05.2012-04:36:14;1250;6;3
5726;2;04.05.2012-04:36:27;1250;6;3
5726;4;11.05.2012-23:16:43;5;6;3
5727;0;03.05.2012-13:52:56;80;2;1
5727;0;03.05.2012-13:58:41;80;2;1
5727;1;03.05.2012-14:09:45;80;4;1
5727;0;03.05.2012-14:25:11;419;4;1
5727;3;03.05.2012-14:25:30;419;4;1
5727;0;03.05.2012-14:52:04;667;4;1
5727;2;03.05.2012-14:53:00;667;4;1
5727;4;10.05.2012-23:17:05;5;4;1
5728;0;03.05.2012-13:43:01;70;2;1
5728;0;03.05.2012-13:44:37;70;2;1
5728;1;03.05.2012-13:50:48;70;4;1
5728;0;03.05.2012-13:52:44;1058;4;1
5728;1;03.05.2012-13:54:11;1058;6;5
5728;0;03.05.2012-14:01:55;875;6;5
5728;2;04.05.2012-10:50:55;273;6;5
5728;4;11.05.2012-23:16:42;5;6;5
5729;0;03.05.2012-14:00:35;425;2;1
5729;0;03.05.2012-14:02:12;425;2;1
5729;9;03.05.2012-14:15:55;425;2;1
5730;0;03.05.2012-12:44:42;1380;2;3
5730;0;03.05.2012-12:44:55;1380;2;3
5730;9;03.05.2012-12:46:16;1380;2;3
5731;0;03.05.2012-12:50:19;273;2;1
5731;0;03.05.2012-12:51:10;273;2;1
5731;9;03.05.2012-13:11:21;273;2;1
5732;0;03.05.2012-13:07:14;182;2;1
5732;0;03.05.2012-13:07:18;182;2;1
5732;9;03.05.2012-13:15:16;182;2;1
5733;0;03.05.2012-13:57:56;94;2;1
5733;0;03.05.2012-13:58:14;94;2;1
5733;2;03.05.2012-14:03:58;94;2;1
5733;4;03.05.2012-23:02:48;5;2;1
5734;0;03.05.2012-12:58:21;66;5;3
5734;0;03.05.2012-12:58:38;66;5;3
5734;1;03.05.2012-13:04:35;66;5;3
5734;0;03.05.2012-16:03:47;915;5;3
5734;7;03.05.2012-16:03:58;915;5;3
5734;2;03.05.2012-19:45:07;915;5;3
5734;4;03.05.2012-23:02:59;5;5;3
5735;0;03.05.2012-13:07:09;66;5;3
5735;0;03.05.2012-13:07:29;66;5;3
5735;1;03.05.2012-13:09:28;66;5;3
5735;0;03.05.2012-16:02:16;266;5;3
5735;2;03.05.2012-16:07:55;266;5;3
5735;4;03.05.2012-23:02:57;5;5;3
5736;0;03.05.2012-13:11:54;66;5;3
5736;0;03.05.2012-13:11:58;66;5;3
5736;1;03.05.2012-13:13:36;66;5;3
5736;0;03.05.2012-16:04:09;915;5;3
5736;7;03.05.2012-16:04:17;915;5;3
5736;5;03.05.2012-20:02:47;915;5;3
5736;2;03.05.2012-20:18:08;915;5;3
5736;4;03.05.2012-23:02:57;5;5;3
5737;1;03.05.2012-12:58:50;5;8;1
5737;1;03.05.2012-12:58:51;5;8;1
5737;0;03.05.2012-13:08:42;1044;8;1
5737;1;03.05.2012-13:10:45;1044;0;0
5737;0;04.05.2012-15:19:39;1381;0;0
5737;2;04.05.2012-15:19:48;1381;0;0
5737;4;11.05.2012-23:16:48;5;0;0
5738;1;03.05.2012-13:09:08;5;8;1
5738;0;03.05.2012-13:11:18;622;8;1
5738;2;03.05.2012-13:20:15;622;8;1
5738;4;10.05.2012-23:17:23;5;8;1
5739;1;03.05.2012-13:11:35;5;8;1
5739;0;03.05.2012-13:13:33;847;8;1
5739;1;03.05.2012-13:14:25;847;7;0
5739;0;03.05.2012-13:27:33;232;7;0
5739;2;03.05.2012-13:27:56;232;7;0
5739;4;10.05.2012-23:17:22;5;7;0
5740;1;03.05.2012-13:13:59;5;8;1
5740;0;03.05.2012-13:20:34;622;8;1
5740;2;03.05.2012-13:20:51;622;8;1
5740;4;10.05.2012-23:17:20;5;8;1
5741;1;03.05.2012-13:22:34;5;8;1
5741;0;03.05.2012-13:26:46;1044;8;1
5741;5;03.05.2012-13:30:41;1044;8;1
5741;2;03.05.2012-15:22:31;1044;8;1
5741;4;10.05.2012-23:17:16;5;8;1
5742;1;03.05.2012-13:35:22;5;8;1
5742;0;03.05.2012-13:41:14;622;8;1
5742;2;03.05.2012-13:41:42;622;8;1
5742;4;10.05.2012-23:17:10;5;8;1
5743;1;03.05.2012-13:35:33;5;8;1
5743;0;03.05.2012-13:40:27;622;8;1
5743;2;03.05.2012-13:40:45;622;8;1
5743;4;10.05.2012-23:17:09;5;8;1
5744;0;03.05.2012-12:51:14;56;2;1
5744;0;03.05.2012-12:51:20;56;2;1
5744;9;03.05.2012-12:51:57;56;2;1
5745;0;03.05.2012-12:55:48;56;2;1
5745;0;03.05.2012-12:59:53;56;2;1
5745;1;03.05.2012-13:00:09;56;2;1
5745;1;03.05.2012-13:00:10;56;2;1
5745;0;03.05.2012-13:18:04;115;2;1
5745;6;03.05.2012-13:18:12;115;2;1
5745;2;03.05.2012-13:44:46;115;2;1
5745;4;03.05.2012-23:02:59;5;2;1
5746;0;03.05.2012-12:58:25;165;2;1
5746;0;03.05.2012-13:01:29;165;2;1
5746;9;03.05.2012-13:09:31;165;2;1
5747;0;03.05.2012-13:20:19;165;2;1
5747;0;03.05.2012-13:20:47;165;2;1
5747;3;03.05.2012-13:26:25;165;2;1
5747;0;03.05.2012-13:50:13;690;2;1
5747;2;03.05.2012-13:52:33;690;2;1
5747;4;03.05.2012-23:02:55;5;2;1
5748;0;03.05.2012-13:19:40;192;9;0
5748;0;03.05.2012-13:20:01;192;9;0
5748;1;03.05.2012-13:22:15;192;14;3
5748;0;03.05.2012-13:30:48;267;14;3
5748;1;03.05.2012-13:37:07;267;9;0
5748;0;03.05.2012-14:17:05;387;9;0
5748;3;03.05.2012-14:17:11;387;9;0
5748;0;03.05.2012-14:39:23;192;9;0
5748;1;03.05.2012-14:44:01;192;14;3
5748;0;03.05.2012-15:21:07;38;14;3
5748;1;03.05.2012-15:25:18;267;9;0
5748;0;03.05.2012-17:01:55;387;9;0
5748;3;03.05.2012-17:02:02;387;9;0
5748;0;03.05.2012-17:03:24;192;9;0
5748;7;03.05.2012-17:03:32;192;9;0
5748;2;04.05.2012-13:51:04;192;9;0
5748;4;04.05.2012-23:04:14;5;9;0
5749;0;03.05.2012-13:30:59;41;2;1
5749;0;03.05.2012-13:32:24;41;2;1
5749;9;03.05.2012-13:40:07;41;2;1
5750;0;03.05.2012-13:31:41;50;2;1
5750;0;03.05.2012-13:31:55;50;2;1
5750;1;03.05.2012-13:54:33;50;9;0
5750;0;03.05.2012-14:10:30;723;9;0
5750;5;03.05.2012-15:22:20;723;9;0
5750;1;03.05.2012-15:24:23;723;9;0
5750;0;08.05.2012-11:44:41;217;9;0
5750;1;08.05.2012-12:13:35;217;4;3
5750;0;08.05.2012-12:20:41;417;4;3
5750;3;08.05.2012-12:22:36;417;4;3
5750;0;08.05.2012-13:20:11;372;4;3
5750;5;08.05.2012-13:42:48;372;4;3
5750;1;08.05.2012-15:14:51;372;9;0
5750;0;08.05.2012-18:16:10;468;9;0
5750;5;08.05.2012-18:17:27;468;9;0
5750;2;08.05.2012-18:32:08;468;9;0
5750;4;08.05.2012-23:08:39;5;9;0
5751;0;03.05.2012-13:48:00;165;2;1
5751;0;03.05.2012-13:48:57;165;2;1
5751;3;03.05.2012-13:49:14;165;2;1
5751;0;03.05.2012-14:30:07;690;2;1
5751;2;03.05.2012-14:31:41;690;2;1
5751;4;03.05.2012-23:02:50;5;2;1
5752;0;03.05.2012-13:50:18;41;2;1
5752;0;03.05.2012-13:52:04;41;2;1
5752;1;03.05.2012-13:55:07;41;2;3
5752;0;03.05.2012-19:13:37;163;2;3
5752;7;03.05.2012-19:13:55;163;2;3
5752;2;03.05.2012-19:39:21;163;2;3
5752;4;03.05.2012-23:02:50;5;2;3
5753;0;03.05.2012-13:33:38;1382;8;1
5753;0;03.05.2012-13:34:07;1382;8;1
5753;2;03.05.2012-13:41:41;1382;8;1
5753;4;10.05.2012-23:17:10;5;8;1
5754;0;03.05.2012-14:21:47;521;2;1
5754;0;03.05.2012-14:24:31;521;2;1
5754;9;03.05.2012-14:53:05;521;2;1
5755;0;03.05.2012-13:40:13;526;5;3
5755;0;03.05.2012-13:41:09;526;5;3
5755;1;03.05.2012-13:44:54;526;6;3
5755;0;03.05.2012-14:30:03;442;6;3
5755;1;04.05.2012-08:21:35;442;5;3
5755;0;04.05.2012-12:00:01;681;5;3
5755;1;04.05.2012-12:07:06;681;6;3
5755;0;04.05.2012-12:32:06;442;6;3
5755;1;04.05.2012-14:45:47;442;5;3
5755;0;04.05.2012-14:51:00;681;5;3
5755;7;04.05.2012-14:52:24;681;5;3
5755;2;04.05.2012-14:52:39;681;5;3
5755;4;04.05.2012-23:04:10;5;5;3
5756;0;03.05.2012-13:07:18;53;2;1
5756;0;03.05.2012-13:07:31;53;2;1
5756;9;03.05.2012-13:11:40;53;2;1
5757;0;03.05.2012-13:11:57;53;2;1
5757;0;03.05.2012-13:12:21;53;2;1
5757;1;03.05.2012-13:13:43;53;2;1
5757;0;03.05.2012-13:19:34;275;6;9
5757;2;03.05.2012-13:20:58;275;6;9
5757;4;10.05.2012-23:17:22;5;6;9
5758;0;03.05.2012-13:19:53;156;5;1
5758;0;03.05.2012-13:21:33;156;5;1
5758;8;03.05.2012-13:23:37;156;5;1
5758;2;03.05.2012-16:33:55;156;5;1
5758;4;03.05.2012-23:02:55;5;5;1
5759;0;03.05.2012-13:26:07;53;2;1
5759;0;03.05.2012-13:26:49;53;2;1
5759;1;03.05.2012-14:04:15;53;7;0
5759;0;04.05.2012-06:07:50;887;7;0
5759;5;04.05.2012-07:52:26;887;7;0
5759;2;04.05.2012-12:25:17;887;7;0
5759;4;11.05.2012-23:16:45;5;7;0
5760;0;03.05.2012-13:04:45;852;2;1
5760;0;03.05.2012-13:10:50;852;2;1
5760;9;03.05.2012-13:12:11;852;2;1
5761;0;03.05.2012-13:18:07;20;5;1
5761;0;03.05.2012-13:18:16;20;5;1
5761;1;03.05.2012-13:38:14;20;6;8
5761;1;07.05.2012-09:32:47;20;5;1
5761;0;07.05.2012-09:32:48;20;5;1
5761;2;07.05.2012-09:38:00;20;5;1
5761;4;07.05.2012-23:08:31;5;5;1
5762;0;03.05.2012-13:33:18;686;2;1
5762;0;03.05.2012-13:34:01;686;2;1
5762;9;03.05.2012-13:41:09;686;2;1
5763;0;03.05.2012-13:03:29;31;2;1
5763;0;03.05.2012-13:03:49;31;2;1
5763;2;03.05.2012-13:24:31;31;2;1
5763;4;10.05.2012-23:17:25;5;2;1
5764;0;03.05.2012-13:17:28;105;2;1
5764;0;03.05.2012-13:17:41;105;2;1
5764;9;03.05.2012-13:57:51;105;2;1
5765;0;03.05.2012-13:37:50;31;2;1
5765;0;03.05.2012-13:38:19;31;2;1
5765;2;03.05.2012-13:44:00;31;2;1
5765;4;10.05.2012-23:17:09;5;2;1
5766;0;03.05.2012-13:54:22;31;2;1
5766;0;03.05.2012-13:57:35;31;2;1
5766;9;03.05.2012-14:00:02;31;2;1
5767;0;03.05.2012-14:24:14;31;2;1
5767;0;03.05.2012-14:25:36;31;2;1
5767;9;03.05.2012-14:36:50;31;2;1
5768;0;03.05.2012-14:11:37;835;2;1
5768;0;03.05.2012-14:12:32;835;2;1
5768;2;03.05.2012-14:20:28;835;2;1
5768;0;04.05.2012-09:47:13;730;2;1
5768;2;04.05.2012-09:48:14;730;2;1
5768;4;11.05.2012-23:16:38;5;2;1
5769;0;03.05.2012-13:09:27;737;2;1
5769;0;03.05.2012-13:10:00;737;2;1
5769;1;03.05.2012-13:23:36;737;2;1
5769;0;03.05.2012-13:33:54;856;2;1
5769;2;03.05.2012-14:33:35;856;2;1
5769;4;10.05.2012-23:17:23;5;2;1
5770;0;03.05.2012-13:29:57;737;2;1
5770;0;03.05.2012-13:30:13;737;2;1
5770;9;03.05.2012-13:40:12;737;2;1
5771;0;03.05.2012-14:27:41;737;2;1
5771;0;03.05.2012-14:28:18;737;2;1
5771;1;03.05.2012-14:29:32;737;9;0
